wc1	wc2	wc3	wc4	wc5	wc6	wc7	wc8	wc9	wc10	wc11	wc12	wc13	wc14	wc15	wc16	wc17	wc18	wc19	lc1	lc2	lc3	lc4	lc5	lc6	lc7	lc8	lc9	lc10
1.599967213968436	8.094219063719114	22.39535058272461	1017.7759933606069	18.630889892578125	-17.511518478393555	36.14240837097168	4.562958021958669	-6.441972017288208	13.769764343897501	-11.311562061309814	1004.0	104.0	59.0	16.031802638991458	292.0	192.0	270.0	229.0	0.0	0.0	14.0	0.0	12.0	0.0	72.0	0.0	2.0	1.0
1.9265151023864746	7.616666833559672	21.98460653492912	991.8360975664636	18.218181610107422	-16.42727279663086	34.64545440673828	4.9439393281936646	-6.027272820472717	13.700000047683716	-10.639394044876099	969.0	103.0	56.0	18.02419134842572	286.0	177.0	264.0	220.0	0.0	0.0	1.0	0.0	1.0	0.0	92.0	0.0	7.0	1.0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.4109666049480438	8.37579999367396	22.88970204862922	1026.0714162860143	18.447999954223633	-18.144001007080078	36.59200096130371	4.507200052340825	-6.635600050290425	13.44373337427775	-11.73893372217814	990.0	103.0	43.0	24.636387398304258	305.0	158.0	289.0	194.0	1.0	0.0	41.0	0.0	20.0	0.0	28.0	0.0	9.0	2.0
1.1255832985043526	8.030916636188826	21.68686349013016	1045.283911454266	18.369749069213867	-18.661500930786133	37.03125	4.2670416831970215	-6.978333314259847	13.394916693369547	-12.306708415349325	1009.0	105.0	44.0	24.548828145038424	309.0	161.0	296.0	199.0	1.0	0.0	33.0	0.0	13.0	0.0	35.0	0.0	18.0	2.0
0.8176770843565464	7.8019790177543955	21.342102779338678	1040.5140365237794	17.90974998474121	-18.64699935913086	36.55674934387207	9.203166549404463	-7.3110833168029785	13.098749876022339	-12.494541565577189	1035.0	108.0	47.0	23.6312710951641	315.0	170.0	303.0	206.0	1.0	0.0	21.0	0.0	10.0	0.0	42.0	0.0	26.0	3.0
0.3512291797281553	7.886166515294462	21.506357906538113	1044.9453888165303	17.624250411987305	-19.044750213623047	36.66900062561035	8.730374944706758	-7.7210415204366045	12.746833403905233	-13.028416554133097	1049.0	109.0	50.0	22.452251385451934	318.0	178.0	307.0	212.0	0.0	0.0	15.0	0.0	9.0	0.0	50.0	0.0	26.0	3.0
-0.34912491341431934	8.27445837855339	22.026895311934343	1062.2138511865674	17.439250946044922	-20.125999450683594	37.565250396728516	8.039499938488007	-8.261041522026062	12.306541840235392	-14.002041498819986	1069.0	110.0	53.0	21.94515854387606	323.0	185.0	315.0	219.0	0.0	0.0	10.0	0.0	4.0	0.0	72.0	0.0	13.0	2.0
-1.3893124461174011	8.775333444277445	22.273691401033034	1102.182182499437	17.262500762939453	-22.135250091552734	39.39775085449219	7.215500235557556	-9.41183332602183	11.768916924794516	-15.59095843633016	1096.0	114.0	57.0	21.514108831516577	332.0	194.0	323.0	226.0	0.0	0.0	18.0	0.0	9.0	0.0	68.0	0.0	4.0	2.0
-1.7881457408269246	8.857666671276093	22.114864760775202	1122.081812485308	17.18000030517578	-22.87299919128418	40.05299949645996	6.973041653633118	-9.995999972025553	11.582541783650717	-16.2614164352417	1098.0	115.0	58.0	21.545319912843162	334.0	197.0	325.0	226.0	0.0	0.0	11.0	0.0	4.0	0.0	75.0	0.0	9.0	1.0
-1.7653958549102147	8.764375120401382	21.739197115478326	1137.11301953977	17.317750930786133	-22.99825096130371	40.316001892089844	11.063708623250326	-10.029124955336252	11.812333583831787	-16.4205002784729	1086.0	114.0	59.0	21.434041933018328	330.0	197.0	324.0	224.0	1.0	0.0	17.0	0.0	8.0	0.0	69.0	0.0	4.0	1.0
-2.206260402997335	8.974937359491983	21.909730144303193	1147.9345624480163	17.135250091552734	-23.827999114990234	40.96324920654297	10.768791675567627	-10.531124830245972	11.512333313624064	-16.99774996439616	1086.0	115.0	60.0	21.459356742753958	333.0	199.0	326.0	225.0	0.0	0.0	14.0	0.0	7.0	0.0	74.0	0.0	5.0	1.0
-2.312760353088379	8.987478792667389	21.605165958076043	1172.2435413909063	17.329999923706055	-24.268749237060547	41.5987491607666	10.854875127474466	-10.78495822350184	11.62862499554952	-17.488624890645344	1073.0	115.0	60.0	21.6444522450794	329.0	199.0	323.0	221.0	0.0	0.0	15.0	0.0	9.0	0.0	70.0	0.0	5.0	1.0
-2.591447815299034	9.17797910173734	22.07319449555356	1163.0057741563594	17.002500534057617	-24.57724952697754	41.579750061035156	10.575666944185892	-11.066416442394257	11.249833544095358	-17.6093331972758	1068.0	116.0	61.0	21.288462913011198	329.0	202.0	323.0	221.0	0.0	0.0	9.0	0.0	3.0	0.0	80.0	0.0	8.0	1.0
-2.658843765656153	9.026271164417267	21.43930940789493	1184.8585109177768	17.175500869750977	-24.926000595092773	42.10150146484375	10.658166925112406	-11.279041767120361	11.459291934967041	-17.966333548227947	1050.0	116.0	60.0	21.284314248473652	325.0	200.0	320.0	216.0	0.0	0.0	14.0	0.0	6.0	0.0	72.0	0.0	8.0	2.0
-2.7500416735808053	9.081250131130219	21.477053666172697	1185.486459094343	17.052000045776367	-25.23150062561035	42.28350067138672	10.58691680431366	-11.359916607538858	11.364375074704489	-18.07995859781901	1039.0	116.0	60.0	21.301988437975265	324.0	199.0	319.0	214.0	0.0	0.0	15.0	0.0	7.0	0.0	69.0	0.0	9.0	1.0
-2.6087917586167655	9.096916496753693	21.216927013905853	1214.5179285288802	17.414249420166016	-25.46150016784668	42.875749588012695	10.916624824206034	-11.509999950726828	11.85866641998291	-18.306500275929768	1025.0	115.0	59.0	21.28291541105323	323.0	199.0	316.0	209.0	1.0	0.0	27.0	0.0	11.0	0.0	52.0	0.0	9.0	2.0
-2.7123750324050584	9.026791955033937	21.181323782619046	1204.7067972166446	17.308250427246094	-25.308500289916992	42.616750717163086	10.758291761080423	-11.48362504442533	11.598041772842407	-18.2966251373291	1007.0	115.0	58.0	21.815461452574365	320.0	194.0	314.0	205.0	0.0	0.0	17.0	0.0	9.0	0.0	69.0	0.0	5.0	1.0
-2.807854190468788	9.151416430870691	21.190457014678028	1227.3644780838486	17.4112491607666	-25.775249481201172	43.18649864196777	10.848291476567587	-11.739791731039682	11.758749802907309	-18.727124849955242	999.0	116.0	58.0	22.05593743376467	319.0	194.0	312.0	202.0	2.0	0.0	30.0	0.0	17.0	0.0	43.0	0.0	8.0	2.0
-3.1325938453276954	9.017104278008143	21.214844126411023	1203.9733570070587	16.86949920654297	-25.63425064086914	42.50374984741211	10.412708004315695	-11.88245838880539	11.161166350046793	-18.71720822652181	999.0	116.0	58.0	21.916129488543056	319.0	194.0	312.0	202.0	1.0	0.0	19.0	0.0	9.0	0.0	60.0	0.0	12.0	2.0
-2.839729107916355	8.807375118136406	20.6340236896978	1216.2552651672052	17.079500198364258	-25.604249954223633	42.68375015258789	10.761583606402079	-11.7480000158151	11.512916882832846	-18.631041685740154	970.0	114.0	57.0	22.062685418681532	312.0	190.0	305.0	196.0	1.0	0.0	22.0	0.0	11.0	0.0	53.0	0.0	13.0	2.0
-2.935427044828733	8.832771013180414	20.719977718833217	1216.8486491828025	16.978500366210938	-25.65074920654297	42.629249572753906	10.602916558583578	-11.828291535377502	11.401916662851969	-18.754583199818928	958.0	114.0	56.0	22.78581624955903	312.0	187.0	303.0	193.0	0.0	0.0	22.0	0.0	16.0	0.0	56.0	0.0	6.0	2.0
-3.5635102732727924	9.001187454909086	20.985702259817575	1221.1842739335552	16.56825065612793	-26.323749542236328	42.89200019836426	10.120208462079367	-12.616999802490076	10.918750127156576	-19.333749771118164	966.0	116.0	58.0	22.75433875363131	315.0	189.0	307.0	196.0	3.0	0.0	32.0	0.0	17.0	0.0	36.0	0.0	12.0	2.0
-3.9436563278237977	9.062312598029772	20.898359810589888	1233.962421313588	16.36425018310547	-26.999500274658203	43.36375045776367	9.880125085512796	-13.158916840950647	10.693833390871683	-19.856500307718914	963.0	116.0	58.0	22.894382942254992	314.0	189.0	307.0	195.0	4.0	0.0	33.0	0.0	19.0	0.0	36.0	0.0	8.0	2.0
-3.9995626186331115	8.89600003262361	20.639891588576347	1230.0385385256495	16.172250747680664	-26.92875099182129	43.10100173950195	9.790000160535177	-13.246083368857702	10.540583531061808	-19.87933365503947	942.0	114.0	57.0	23.14726412806994	308.0	187.0	300.0	191.0	0.0	0.0	32.0	0.0	14.0	0.0	37.0	0.0	16.0	2.0
-4.2939063757658005	8.971604317426682	20.767482103698853	1232.519326173055	15.9375	-27.26275062561035	43.20025062561035	9.525416553020477	-6.370083371798198	10.329041679700216	-20.170708656311035	938.0	115.0	56.0	23.63663483175493	309.0	185.0	301.0	190.0	1.0	0.0	33.0	0.0	19.0	0.0	38.0	0.0	9.0	2.0
-4.026302047073841	8.810520713527998	20.499355635980756	1229.9845573700463	15.990500450134277	-26.98900032043457	42.97950077056885	9.703375101089478	-6.034249931573868	10.478666742642721	-19.927166779836018	905.0	113.0	54.0	23.93831406485707	299.0	178.0	292.0	184.0	1.0	0.0	21.0	0.0	13.0	0.0	55.0	0.0	11.0	2.0
-3.844999924302101	9.188749879598618	21.035190623190413	1247.7802382953564	16.287250518798828	-27.39550018310547	43.6827507019043	9.945958455403646	-5.868958254655202	10.88504179318746	-19.97362486521403	877.0	112.0	52.0	24.745884016093658	292.0	171.0	287.0	178.0	1.0	0.0	36.0	0.0	20.0	0.0	37.0	0.0	5.0	1.0
-3.946718734999498	8.703937446077665	20.351637145898756	1237.059233435803	15.748250007629395	-27.019500732421875	42.76775074005127	9.709166725476583	-5.906499872605006	10.517750104268393	-20.000791867574055	856.0	111.0	49.0	25.83934703940311	288.0	162.0	283.0	175.0	1.0	0.0	24.0	0.0	17.0	0.0	53.0	0.0	6.0	2.0
-4.085625109573205	8.91458329061667	20.76877995238864	1242.0788790415245	15.55424976348877	-27.368749618530273	42.92299938201904	9.591291467348734	-6.1328335503737135	10.455124815305075	-20.14449993769328	847.0	110.0	47.0	26.13808704772717	286.0	159.0	281.0	174.0	2.0	0.0	32.0	0.0	22.0	0.0	39.0	0.0	5.0	1.0
-3.988010530670484	9.658937166134516	21.93069754015919	1257.0567553162139	15.9712495803833	-28.07175064086914	44.04300022125244	9.74816652139028	-6.071624934673309	10.802124937375387	-20.165500322977703	837.0	109.0	47.0	25.958452586554408	283.0	160.0	277.0	171.0	7.0	0.0	51.0	0.0	24.0	0.0	17.0	0.0	2.0	1.0
-4.895510370532672	8.85989581545194	20.91781115408655	1223.1417766004665	14.748499870300293	-27.607250213623047	42.35575008392334	8.776333232720694	-7.2837915023167925	9.608791629473368	-20.488499959309895	863.0	111.0	48.0	25.066898247591425	287.0	169.0	282.0	177.0	19.0	0.0	49.0	0.0	17.0	0.0	6.0	0.0	9.0	3.0
-5.150677074988683	8.729228953520456	20.805426912180852	1208.330720517223	14.53024959564209	-27.426250457763672	41.95650005340576	8.5649583141009	-7.713666637738545	9.186749994754791	-20.488208293914795	861.0	110.0	48.0	24.847048085945318	285.0	170.0	281.0	176.0	27.0	0.0	45.0	0.0	6.0	0.0	0.0	0.0	22.0	3.0
-5.301072920362155	8.717479000488916	20.986630411472625	1196.3218624905303	14.177749633789062	-27.36050033569336	41.53824996948242	8.314541538556417	-7.888833324114482	8.932708283265432	-20.443958123524983	863.0	110.0	47.0	25.10098047445997	286.0	168.0	281.0	176.0	30.0	0.0	45.0	2.0	12.0	0.0	1.0	0.0	10.0	2.0
-4.9249375859896345	8.499958395957947	20.502700533097446	1206.1861575787311	14.413249969482422	-27.04450035095215	41.45775032043457	8.62066658337911	-7.390458424886067	9.294458309809366	-20.294583479563396	820.0	107.0	44.0	26.18156567869544	276.0	154.0	270.0	170.0	10.0	0.0	48.0	0.0	20.0	0.0	16.0	0.0	6.0	2.0
-5.098937531312306	8.57420845826467	20.594369870887917	1205.8333906635999	14.338250160217285	-27.295499801635742	41.63374996185303	8.567291696866354	-7.701000054677327	9.09333336353302	-20.440500100453693	814.0	105.0	44.0	25.313745944433403	270.0	154.0	267.0	171.0	15.0	0.0	53.0	0.0	14.0	0.0	6.0	0.0	11.0	3.0
-5.098812555273374	8.556916624307632	20.68561914791938	1198.9791633693908	14.171250343322754	-27.195249557495117	41.36649990081787	8.509333491325378	-7.749958515167236	9.024375220139822	-20.32633352279663	809.0	103.0	43.0	25.212111561872565	267.0	149.0	263.0	173.0	15.0	0.0	54.0	0.0	18.0	0.0	7.0	0.0	5.0	2.0
-4.646968762079875	8.407437602678934	20.52709813625752	1191.0335508220235	14.306249618530273	-26.651500701904297	40.95775032043457	8.774208307266235	-7.216458320617676	9.310416658719381	-19.78991683324178	787.0	101.0	42.0	25.56368620162985	261.0	141.0	256.0	171.0	10.0	0.0	42.0	0.0	19.0	0.0	27.0	0.0	1.0	1.0
-4.407010426123937	8.312937597433725	20.445504110579652	1186.6414303024526	14.32349967956543	-26.335500717163086	40.659000396728516	8.967083295186361	-7.04045832157135	9.460333387056986	-19.46999994913737	773.0	98.0	41.0	25.232052534269016	256.0	137.0	248.0	172.0	7.0	0.0	38.0	0.0	18.0	0.0	29.0	0.0	8.0	2.0
-4.825989579161008	8.176187624533972	20.42706385911968	1166.700774944854	13.761750221252441	-26.26449966430664	40.02624988555908	8.511333306630453	-7.657874941825867	8.927833418051401	-19.455125013987224	790.0	99.0	42.0	24.84817316777358	258.0	139.0	254.0	180.0	24.0	0.0	43.0	3.0	15.0	0.0	8.0	0.0	7.0	2.0
-4.859718680381775	8.130687435468039	20.2955144403843	1169.469974363069	13.81350040435791	-26.24799919128418	40.06149959564209	8.521250049273172	-7.749333461125691	8.938541730244955	-19.49970801671346	782.0	97.0	42.0	24.35107605634196	253.0	137.0	249.0	181.0	21.0	0.0	44.0	2.0	16.0	0.0	12.0	0.0	5.0	2.0
-4.673156181971232	7.805145661036174	20.261790779790683	1132.9895780389002	13.329750061035156	-25.191749572753906	38.52149963378906	8.378416736920675	-7.653249979019165	8.636500080426535	-18.736583073933918	782.0	96.0	41.0	24.11974058737212	250.0	137.0	249.0	181.0	21.0	1.0	39.0	2.0	14.0	0.0	8.0	0.0	16.0	2.0
-4.872270941734314	7.736083388328552	20.15930571115079	1129.5708086203122	13.307000160217285	-25.067750930786133	38.37475109100342	8.214416603247324	-7.88141683737437	8.526249905427298	-18.807125091552734	785.0	96.0	41.0	24.171117562023802	251.0	136.0	250.0	184.0	27.0	0.0	39.0	4.0	11.0	0.0	10.0	0.0	9.0	2.0
-5.079760481913884	7.861604293187459	20.028927564638554	1153.7302605845916	13.493499755859375	-25.757749557495117	39.25124931335449	8.188624938329061	-8.037000139554342	8.677208244800568	-19.348291714986164	786.0	96.0	41.0	24.395307468292714	253.0	135.0	250.0	185.0	25.0	0.0	42.0	3.0	14.0	0.0	12.0	0.0	3.0	1.0
-5.510791699091594	7.8407498598098755	19.66085716476883	1167.9400336711942	13.234749794006348	-26.64525032043457	39.88000011444092	7.929374873638153	-8.458333134651184	8.301249841849009	-20.073541800181072	799.0	96.0	42.0	23.979026987238182	256.0	139.0	252.0	185.0	26.0	0.0	42.0	5.0	14.0	0.0	7.0	0.0	6.0	1.0
-5.324166762332122	7.648291781544685	19.4412669383214	1155.9696770983358	13.213000297546387	-26.127500534057617	39.340500831604004	8.081500033537546	-8.38337512811025	8.31700000166893	-19.69195858637492	775.0	94.0	40.0	25.007860504475037	251.0	131.0	248.0	182.0	22.0	0.0	44.0	4.0	16.0	0.0	8.0	0.0	6.0	2.0
-4.10919784506162	7.375187615553538	19.82150986407929	1106.729183870403	13.205750465393066	-24.00225067138672	37.208001136779785	8.621541817982992	-7.13700004418691	8.866125106811523	-17.868041674296062	722.0	89.0	36.0	26.369285718335863	238.0	117.0	230.0	156.0	11.0	0.0	34.0	1.0	15.0	0.0	29.0	0.0	9.0	2.0
-4.2712500393390656	7.673416713873546	20.316974852644062	1112.701994178342	13.408249855041504	-24.36025047302246	37.768500328063965	8.543166637420654	-7.424833536148071	8.989083369572958	-17.942333380381267	723.0	88.0	38.0	25.014781136399286	236.0	121.0	230.0	158.0	17.0	1.0	41.0	3.0	17.0	0.0	18.0	0.0	3.0	1.0
-4.777677143613498	7.474604358275731	19.607577158055822	1126.2289309621922	13.203749656677246	-24.91724967956543	38.120999336242676	8.331041614214579	-8.159500082333883	8.634041587511698	-18.64483340581258	724.0	88.0	36.0	25.913454648301705	237.0	118.0	232.0	158.0	25.0	0.0	53.0	3.0	12.0	0.0	3.0	0.0	5.0	3.0
-4.706944445768992	7.094234307607015	19.049701926555397	1103.6227709674572	12.865909576416016	-24.37474822998047	37.240657806396484	8.225799719492594	-8.149873773256937	8.43930983543396	-18.368897279103596	721.0	87.0	37.0	25.700348510292677	236.0	118.0	232.0	156.0	26.0	1.0	44.0	2.0	12.0	0.0	9.0	0.0	6.0	1.0
