site	lon	lat
128895.0	-79.91666666666667	52.416666666666664
128896.0	-79.91666666666667	52.583333333333336
128897.0	-79.91666666666667	52.75
128898.0	-79.91666666666667	52.916666666666664
128899.0	-79.91666666666667	53.083333333333336
128900.0	-79.91666666666667	53.25
128901.0	-79.91666666666667	53.416666666666664
128902.0	-79.91666666666667	53.583333333333336
128903.0	-79.91666666666667	53.75
128904.0	-79.91666666666667	53.916666666666664
128905.0	-79.91666666666667	54.083333333333336
128906.0	-79.91666666666667	54.25
128907.0	-79.91666666666667	54.416666666666664
128908.0	-79.91666666666667	54.583333333333336
128909.0	-79.91666666666667	54.75
128910.0	-79.91666666666667	54.916666666666664
128911.0	-79.91666666666667	55.083333333333336
128912.0	-79.91666666666667	55.25
128913.0	-79.91666666666667	55.416666666666664
128914.0	-79.91666666666667	55.583333333333336
128915.0	-79.91666666666667	55.75
128916.0	-79.91666666666667	55.916666666666664
128917.0	-79.91666666666667	56.083333333333336
128918.0	-79.91666666666667	56.25
128919.0	-79.91666666666667	56.416666666666664
128920.0	-79.91666666666667	56.583333333333336
128921.0	-79.91666666666667	56.75
128922.0	-79.91666666666667	56.916666666666664
128923.0	-79.91666666666667	57.083333333333336
128924.0	-79.91666666666667	57.25
128925.0	-79.91666666666667	57.416666666666664
128926.0	-79.91666666666667	57.583333333333336
128927.0	-79.91666666666667	57.75
128928.0	-79.91666666666667	57.916666666666664
128929.0	-79.91666666666667	58.083333333333336
128930.0	-79.91666666666667	58.25
128931.0	-79.91666666666667	58.416666666666664
128932.0	-79.91666666666667	58.583333333333336
128933.0	-79.91666666666667	58.75
128934.0	-79.91666666666667	58.916666666666664
128935.0	-79.91666666666667	59.083333333333336
128936.0	-79.91666666666667	59.25
128937.0	-79.91666666666667	59.416666666666664
128938.0	-79.91666666666667	59.583333333333336
128939.0	-79.91666666666667	59.75
128940.0	-79.91666666666667	59.916666666666664
128941.0	-79.91666666666667	60.083333333333336
128942.0	-79.91666666666667	60.25
128943.0	-79.91666666666667	60.416666666666664
128944.0	-79.91666666666667	60.583333333333336
128945.0	-79.91666666666667	60.75
128946.0	-79.91666666666667	60.916666666666664
128947.0	-79.91666666666667	61.083333333333336
128948.0	-79.91666666666667	61.25
128949.0	-79.91666666666667	61.416666666666664
128950.0	-79.91666666666667	61.583333333333336
128951.0	-79.91666666666667	61.75
128952.0	-79.91666666666667	61.916666666666664
128953.0	-79.91666666666667	62.083333333333336
128954.0	-79.91666666666667	62.25
128955.0	-79.91666666666667	62.416666666666664
128956.0	-79.91666666666667	62.583333333333336
128957.0	-79.91666666666667	62.75
128958.0	-79.91666666666667	62.916666666666664
129180.0	-79.75	44.916666666666664
129181.0	-79.75	45.083333333333336
129182.0	-79.75	45.25
129183.0	-79.75	45.416666666666664
129184.0	-79.75	45.583333333333336
129185.0	-79.75	45.75
129186.0	-79.75	45.916666666666664
129187.0	-79.75	46.083333333333336
129188.0	-79.75	46.25
129189.0	-79.75	46.416666666666664
129190.0	-79.75	46.583333333333336
129191.0	-79.75	46.75
129192.0	-79.75	46.916666666666664
129193.0	-79.75	47.083333333333336
129194.0	-79.75	47.25
129195.0	-79.75	47.416666666666664
129196.0	-79.75	47.583333333333336
129197.0	-79.75	47.75
129198.0	-79.75	47.916666666666664
129199.0	-79.75	48.083333333333336
129200.0	-79.75	48.25
129201.0	-79.75	48.416666666666664
129202.0	-79.75	48.583333333333336
129203.0	-79.75	48.75
129204.0	-79.75	48.916666666666664
129205.0	-79.75	49.083333333333336
129206.0	-79.75	49.25
129207.0	-79.75	49.416666666666664
129208.0	-79.75	49.583333333333336
129209.0	-79.75	49.75
129210.0	-79.75	49.916666666666664
129211.0	-79.75	50.083333333333336
129212.0	-79.75	50.25
129213.0	-79.75	50.416666666666664
129214.0	-79.75	50.583333333333336
129215.0	-79.75	50.75
129216.0	-79.75	50.916666666666664
129217.0	-79.75	51.083333333333336
129218.0	-79.75	51.25
129219.0	-79.75	51.416666666666664
129220.0	-79.75	51.583333333333336
129221.0	-79.75	51.75
129222.0	-79.75	51.916666666666664
129223.0	-79.75	52.083333333333336
129224.0	-79.75	52.25
129225.0	-79.75	52.416666666666664
129226.0	-79.75	52.583333333333336
129227.0	-79.75	52.75
129228.0	-79.75	52.916666666666664
129229.0	-79.75	53.083333333333336
129230.0	-79.75	53.25
129231.0	-79.75	53.416666666666664
129232.0	-79.75	53.583333333333336
129233.0	-79.75	53.75
129234.0	-79.75	53.916666666666664
129235.0	-79.75	54.083333333333336
129236.0	-79.75	54.25
129237.0	-79.75	54.416666666666664
129238.0	-79.75	54.583333333333336
129239.0	-79.75	54.75
129240.0	-79.75	54.916666666666664
129241.0	-79.75	55.083333333333336
129242.0	-79.75	55.25
129243.0	-79.75	55.416666666666664
129244.0	-79.75	55.583333333333336
129245.0	-79.75	55.75
129246.0	-79.75	55.916666666666664
129247.0	-79.75	56.083333333333336
129248.0	-79.75	56.25
129249.0	-79.75	56.416666666666664
129250.0	-79.75	56.583333333333336
129251.0	-79.75	56.75
129252.0	-79.75	56.916666666666664
129253.0	-79.75	57.083333333333336
129254.0	-79.75	57.25
129255.0	-79.75	57.416666666666664
129256.0	-79.75	57.583333333333336
129257.0	-79.75	57.75
129258.0	-79.75	57.916666666666664
129259.0	-79.75	58.083333333333336
129260.0	-79.75	58.25
129261.0	-79.75	58.416666666666664
129262.0	-79.75	58.583333333333336
129263.0	-79.75	58.75
129264.0	-79.75	58.916666666666664
129265.0	-79.75	59.083333333333336
129266.0	-79.75	59.25
129267.0	-79.75	59.416666666666664
129268.0	-79.75	59.583333333333336
129269.0	-79.75	59.75
129270.0	-79.75	59.916666666666664
129271.0	-79.75	60.083333333333336
129272.0	-79.75	60.25
129273.0	-79.75	60.416666666666664
129274.0	-79.75	60.583333333333336
129275.0	-79.75	60.75
129276.0	-79.75	60.916666666666664
129277.0	-79.75	61.083333333333336
129278.0	-79.75	61.25
129279.0	-79.75	61.416666666666664
129280.0	-79.75	61.583333333333336
129281.0	-79.75	61.75
129282.0	-79.75	61.916666666666664
129283.0	-79.75	62.083333333333336
129284.0	-79.75	62.25
129285.0	-79.75	62.416666666666664
129286.0	-79.75	62.583333333333336
129287.0	-79.75	62.75
129288.0	-79.75	62.916666666666664
129510.0	-79.58333333333333	44.916666666666664
129511.0	-79.58333333333333	45.083333333333336
129512.0	-79.58333333333333	45.25
129513.0	-79.58333333333333	45.416666666666664
129514.0	-79.58333333333333	45.583333333333336
129515.0	-79.58333333333333	45.75
129516.0	-79.58333333333333	45.916666666666664
129517.0	-79.58333333333333	46.083333333333336
129518.0	-79.58333333333333	46.25
129519.0	-79.58333333333333	46.416666666666664
129520.0	-79.58333333333333	46.583333333333336
129521.0	-79.58333333333333	46.75
129522.0	-79.58333333333333	46.916666666666664
129523.0	-79.58333333333333	47.083333333333336
129524.0	-79.58333333333333	47.25
129525.0	-79.58333333333333	47.416666666666664
129526.0	-79.58333333333333	47.583333333333336
129527.0	-79.58333333333333	47.75
129528.0	-79.58333333333333	47.916666666666664
129529.0	-79.58333333333333	48.083333333333336
129530.0	-79.58333333333333	48.25
129531.0	-79.58333333333333	48.416666666666664
129532.0	-79.58333333333333	48.583333333333336
129533.0	-79.58333333333333	48.75
129534.0	-79.58333333333333	48.916666666666664
129535.0	-79.58333333333333	49.083333333333336
129536.0	-79.58333333333333	49.25
129537.0	-79.58333333333333	49.416666666666664
129538.0	-79.58333333333333	49.583333333333336
129539.0	-79.58333333333333	49.75
129540.0	-79.58333333333333	49.916666666666664
129541.0	-79.58333333333333	50.083333333333336
129542.0	-79.58333333333333	50.25
129543.0	-79.58333333333333	50.416666666666664
129544.0	-79.58333333333333	50.583333333333336
129545.0	-79.58333333333333	50.75
129546.0	-79.58333333333333	50.916666666666664
129547.0	-79.58333333333333	51.083333333333336
129548.0	-79.58333333333333	51.25
129549.0	-79.58333333333333	51.416666666666664
129550.0	-79.58333333333333	51.583333333333336
129551.0	-79.58333333333333	51.75
129552.0	-79.58333333333333	51.916666666666664
129553.0	-79.58333333333333	52.083333333333336
129554.0	-79.58333333333333	52.25
129555.0	-79.58333333333333	52.416666666666664
129556.0	-79.58333333333333	52.583333333333336
129557.0	-79.58333333333333	52.75
129558.0	-79.58333333333333	52.916666666666664
129559.0	-79.58333333333333	53.083333333333336
129560.0	-79.58333333333333	53.25
129561.0	-79.58333333333333	53.416666666666664
129562.0	-79.58333333333333	53.583333333333336
129563.0	-79.58333333333333	53.75
129564.0	-79.58333333333333	53.916666666666664
129565.0	-79.58333333333333	54.083333333333336
129566.0	-79.58333333333333	54.25
129567.0	-79.58333333333333	54.416666666666664
129568.0	-79.58333333333333	54.583333333333336
129569.0	-79.58333333333333	54.75
129570.0	-79.58333333333333	54.916666666666664
129571.0	-79.58333333333333	55.083333333333336
129572.0	-79.58333333333333	55.25
129573.0	-79.58333333333333	55.416666666666664
129574.0	-79.58333333333333	55.583333333333336
129575.0	-79.58333333333333	55.75
129576.0	-79.58333333333333	55.916666666666664
129577.0	-79.58333333333333	56.083333333333336
129578.0	-79.58333333333333	56.25
129579.0	-79.58333333333333	56.416666666666664
129580.0	-79.58333333333333	56.583333333333336
129581.0	-79.58333333333333	56.75
129582.0	-79.58333333333333	56.916666666666664
129583.0	-79.58333333333333	57.083333333333336
129584.0	-79.58333333333333	57.25
129585.0	-79.58333333333333	57.416666666666664
129586.0	-79.58333333333333	57.583333333333336
129587.0	-79.58333333333333	57.75
129588.0	-79.58333333333333	57.916666666666664
129589.0	-79.58333333333333	58.083333333333336
129590.0	-79.58333333333333	58.25
129591.0	-79.58333333333333	58.416666666666664
129592.0	-79.58333333333333	58.583333333333336
129593.0	-79.58333333333333	58.75
129594.0	-79.58333333333333	58.916666666666664
129595.0	-79.58333333333333	59.083333333333336
129596.0	-79.58333333333333	59.25
129597.0	-79.58333333333333	59.416666666666664
129598.0	-79.58333333333333	59.583333333333336
129599.0	-79.58333333333333	59.75
129600.0	-79.58333333333333	59.916666666666664
129601.0	-79.58333333333333	60.083333333333336
129602.0	-79.58333333333333	60.25
129603.0	-79.58333333333333	60.416666666666664
129604.0	-79.58333333333333	60.583333333333336
129605.0	-79.58333333333333	60.75
129606.0	-79.58333333333333	60.916666666666664
129607.0	-79.58333333333333	61.083333333333336
129608.0	-79.58333333333333	61.25
129609.0	-79.58333333333333	61.416666666666664
129610.0	-79.58333333333333	61.583333333333336
129611.0	-79.58333333333333	61.75
129612.0	-79.58333333333333	61.916666666666664
129613.0	-79.58333333333333	62.083333333333336
129614.0	-79.58333333333333	62.25
129615.0	-79.58333333333333	62.416666666666664
129616.0	-79.58333333333333	62.583333333333336
129617.0	-79.58333333333333	62.75
129618.0	-79.58333333333333	62.916666666666664
129840.0	-79.41666666666667	44.916666666666664
129841.0	-79.41666666666667	45.083333333333336
129842.0	-79.41666666666667	45.25
129843.0	-79.41666666666667	45.416666666666664
129844.0	-79.41666666666667	45.583333333333336
129845.0	-79.41666666666667	45.75
129846.0	-79.41666666666667	45.916666666666664
129847.0	-79.41666666666667	46.083333333333336
129848.0	-79.41666666666667	46.25
129849.0	-79.41666666666667	46.416666666666664
129850.0	-79.41666666666667	46.583333333333336
129851.0	-79.41666666666667	46.75
129852.0	-79.41666666666667	46.916666666666664
129853.0	-79.41666666666667	47.083333333333336
129854.0	-79.41666666666667	47.25
129855.0	-79.41666666666667	47.416666666666664
129856.0	-79.41666666666667	47.583333333333336
129857.0	-79.41666666666667	47.75
129858.0	-79.41666666666667	47.916666666666664
129859.0	-79.41666666666667	48.083333333333336
129860.0	-79.41666666666667	48.25
129861.0	-79.41666666666667	48.416666666666664
129862.0	-79.41666666666667	48.583333333333336
129863.0	-79.41666666666667	48.75
129864.0	-79.41666666666667	48.916666666666664
129865.0	-79.41666666666667	49.083333333333336
129866.0	-79.41666666666667	49.25
129867.0	-79.41666666666667	49.416666666666664
129868.0	-79.41666666666667	49.583333333333336
129869.0	-79.41666666666667	49.75
129870.0	-79.41666666666667	49.916666666666664
129871.0	-79.41666666666667	50.083333333333336
129872.0	-79.41666666666667	50.25
129873.0	-79.41666666666667	50.416666666666664
129874.0	-79.41666666666667	50.583333333333336
129875.0	-79.41666666666667	50.75
129876.0	-79.41666666666667	50.916666666666664
129877.0	-79.41666666666667	51.083333333333336
129878.0	-79.41666666666667	51.25
129879.0	-79.41666666666667	51.416666666666664
129880.0	-79.41666666666667	51.583333333333336
129881.0	-79.41666666666667	51.75
129882.0	-79.41666666666667	51.916666666666664
129883.0	-79.41666666666667	52.083333333333336
129884.0	-79.41666666666667	52.25
129885.0	-79.41666666666667	52.416666666666664
129886.0	-79.41666666666667	52.583333333333336
129887.0	-79.41666666666667	52.75
129888.0	-79.41666666666667	52.916666666666664
129889.0	-79.41666666666667	53.083333333333336
129890.0	-79.41666666666667	53.25
129891.0	-79.41666666666667	53.416666666666664
129892.0	-79.41666666666667	53.583333333333336
129893.0	-79.41666666666667	53.75
129894.0	-79.41666666666667	53.916666666666664
129895.0	-79.41666666666667	54.083333333333336
129896.0	-79.41666666666667	54.25
129897.0	-79.41666666666667	54.416666666666664
129898.0	-79.41666666666667	54.583333333333336
129899.0	-79.41666666666667	54.75
129900.0	-79.41666666666667	54.916666666666664
129901.0	-79.41666666666667	55.083333333333336
129902.0	-79.41666666666667	55.25
129903.0	-79.41666666666667	55.416666666666664
129904.0	-79.41666666666667	55.583333333333336
129905.0	-79.41666666666667	55.75
129906.0	-79.41666666666667	55.916666666666664
129907.0	-79.41666666666667	56.083333333333336
129908.0	-79.41666666666667	56.25
129909.0	-79.41666666666667	56.416666666666664
129910.0	-79.41666666666667	56.583333333333336
129911.0	-79.41666666666667	56.75
129912.0	-79.41666666666667	56.916666666666664
129913.0	-79.41666666666667	57.083333333333336
129914.0	-79.41666666666667	57.25
129915.0	-79.41666666666667	57.416666666666664
129916.0	-79.41666666666667	57.583333333333336
129917.0	-79.41666666666667	57.75
129918.0	-79.41666666666667	57.916666666666664
129919.0	-79.41666666666667	58.083333333333336
129920.0	-79.41666666666667	58.25
129921.0	-79.41666666666667	58.416666666666664
129922.0	-79.41666666666667	58.583333333333336
129923.0	-79.41666666666667	58.75
129924.0	-79.41666666666667	58.916666666666664
129925.0	-79.41666666666667	59.083333333333336
129926.0	-79.41666666666667	59.25
129927.0	-79.41666666666667	59.416666666666664
129928.0	-79.41666666666667	59.583333333333336
129929.0	-79.41666666666667	59.75
129930.0	-79.41666666666667	59.916666666666664
129931.0	-79.41666666666667	60.083333333333336
129932.0	-79.41666666666667	60.25
129933.0	-79.41666666666667	60.416666666666664
129934.0	-79.41666666666667	60.583333333333336
129935.0	-79.41666666666667	60.75
129936.0	-79.41666666666667	60.916666666666664
129937.0	-79.41666666666667	61.083333333333336
129938.0	-79.41666666666667	61.25
129939.0	-79.41666666666667	61.416666666666664
129940.0	-79.41666666666667	61.583333333333336
129941.0	-79.41666666666667	61.75
129942.0	-79.41666666666667	61.916666666666664
129943.0	-79.41666666666667	62.083333333333336
129944.0	-79.41666666666667	62.25
129945.0	-79.41666666666667	62.416666666666664
129946.0	-79.41666666666667	62.583333333333336
129947.0	-79.41666666666667	62.75
129948.0	-79.41666666666667	62.916666666666664
130170.0	-79.25	44.916666666666664
130171.0	-79.25	45.083333333333336
130172.0	-79.25	45.25
130173.0	-79.25	45.416666666666664
130174.0	-79.25	45.583333333333336
130175.0	-79.25	45.75
130176.0	-79.25	45.916666666666664
130177.0	-79.25	46.083333333333336
130178.0	-79.25	46.25
130179.0	-79.25	46.416666666666664
130180.0	-79.25	46.583333333333336
130181.0	-79.25	46.75
130182.0	-79.25	46.916666666666664
130183.0	-79.25	47.083333333333336
130184.0	-79.25	47.25
130185.0	-79.25	47.416666666666664
130186.0	-79.25	47.583333333333336
130187.0	-79.25	47.75
130188.0	-79.25	47.916666666666664
130189.0	-79.25	48.083333333333336
130190.0	-79.25	48.25
130191.0	-79.25	48.416666666666664
130192.0	-79.25	48.583333333333336
130193.0	-79.25	48.75
130194.0	-79.25	48.916666666666664
130195.0	-79.25	49.083333333333336
130196.0	-79.25	49.25
130197.0	-79.25	49.416666666666664
130198.0	-79.25	49.583333333333336
130199.0	-79.25	49.75
130200.0	-79.25	49.916666666666664
130201.0	-79.25	50.083333333333336
130202.0	-79.25	50.25
130203.0	-79.25	50.416666666666664
130204.0	-79.25	50.583333333333336
130205.0	-79.25	50.75
130206.0	-79.25	50.916666666666664
130207.0	-79.25	51.083333333333336
130208.0	-79.25	51.25
130209.0	-79.25	51.416666666666664
130210.0	-79.25	51.583333333333336
130211.0	-79.25	51.75
130212.0	-79.25	51.916666666666664
130213.0	-79.25	52.083333333333336
130214.0	-79.25	52.25
130215.0	-79.25	52.416666666666664
130216.0	-79.25	52.583333333333336
130217.0	-79.25	52.75
130218.0	-79.25	52.916666666666664
130219.0	-79.25	53.083333333333336
130220.0	-79.25	53.25
130221.0	-79.25	53.416666666666664
130222.0	-79.25	53.583333333333336
130223.0	-79.25	53.75
130224.0	-79.25	53.916666666666664
130225.0	-79.25	54.083333333333336
130226.0	-79.25	54.25
130227.0	-79.25	54.416666666666664
130228.0	-79.25	54.583333333333336
130229.0	-79.25	54.75
130230.0	-79.25	54.916666666666664
130231.0	-79.25	55.083333333333336
130232.0	-79.25	55.25
130233.0	-79.25	55.416666666666664
130234.0	-79.25	55.583333333333336
130235.0	-79.25	55.75
130236.0	-79.25	55.916666666666664
130237.0	-79.25	56.083333333333336
130238.0	-79.25	56.25
130239.0	-79.25	56.416666666666664
130240.0	-79.25	56.583333333333336
130241.0	-79.25	56.75
130242.0	-79.25	56.916666666666664
130243.0	-79.25	57.083333333333336
130244.0	-79.25	57.25
130245.0	-79.25	57.416666666666664
130246.0	-79.25	57.583333333333336
130247.0	-79.25	57.75
130248.0	-79.25	57.916666666666664
130249.0	-79.25	58.083333333333336
130250.0	-79.25	58.25
130251.0	-79.25	58.416666666666664
130252.0	-79.25	58.583333333333336
130253.0	-79.25	58.75
130254.0	-79.25	58.916666666666664
130255.0	-79.25	59.083333333333336
130256.0	-79.25	59.25
130257.0	-79.25	59.416666666666664
130258.0	-79.25	59.583333333333336
130259.0	-79.25	59.75
130260.0	-79.25	59.916666666666664
130261.0	-79.25	60.083333333333336
130262.0	-79.25	60.25
130263.0	-79.25	60.416666666666664
130264.0	-79.25	60.583333333333336
130265.0	-79.25	60.75
130266.0	-79.25	60.916666666666664
130267.0	-79.25	61.083333333333336
130268.0	-79.25	61.25
130269.0	-79.25	61.416666666666664
130270.0	-79.25	61.583333333333336
130271.0	-79.25	61.75
130272.0	-79.25	61.916666666666664
130273.0	-79.25	62.083333333333336
130274.0	-79.25	62.25
130275.0	-79.25	62.416666666666664
130276.0	-79.25	62.583333333333336
130277.0	-79.25	62.75
130278.0	-79.25	62.916666666666664
130500.0	-79.08333333333333	44.916666666666664
130501.0	-79.08333333333333	45.083333333333336
130502.0	-79.08333333333333	45.25
130503.0	-79.08333333333333	45.416666666666664
130504.0	-79.08333333333333	45.583333333333336
130505.0	-79.08333333333333	45.75
130506.0	-79.08333333333333	45.916666666666664
130507.0	-79.08333333333333	46.083333333333336
130508.0	-79.08333333333333	46.25
130509.0	-79.08333333333333	46.416666666666664
130510.0	-79.08333333333333	46.583333333333336
130511.0	-79.08333333333333	46.75
130512.0	-79.08333333333333	46.916666666666664
130513.0	-79.08333333333333	47.083333333333336
130514.0	-79.08333333333333	47.25
130515.0	-79.08333333333333	47.416666666666664
130516.0	-79.08333333333333	47.583333333333336
130517.0	-79.08333333333333	47.75
130518.0	-79.08333333333333	47.916666666666664
130519.0	-79.08333333333333	48.083333333333336
130520.0	-79.08333333333333	48.25
130521.0	-79.08333333333333	48.416666666666664
130522.0	-79.08333333333333	48.583333333333336
130523.0	-79.08333333333333	48.75
130524.0	-79.08333333333333	48.916666666666664
130525.0	-79.08333333333333	49.083333333333336
130526.0	-79.08333333333333	49.25
130527.0	-79.08333333333333	49.416666666666664
130528.0	-79.08333333333333	49.583333333333336
130529.0	-79.08333333333333	49.75
130530.0	-79.08333333333333	49.916666666666664
130531.0	-79.08333333333333	50.083333333333336
130532.0	-79.08333333333333	50.25
130533.0	-79.08333333333333	50.416666666666664
130534.0	-79.08333333333333	50.583333333333336
130535.0	-79.08333333333333	50.75
130536.0	-79.08333333333333	50.916666666666664
130537.0	-79.08333333333333	51.083333333333336
130538.0	-79.08333333333333	51.25
130539.0	-79.08333333333333	51.416666666666664
130540.0	-79.08333333333333	51.583333333333336
130541.0	-79.08333333333333	51.75
130542.0	-79.08333333333333	51.916666666666664
130543.0	-79.08333333333333	52.083333333333336
130544.0	-79.08333333333333	52.25
130545.0	-79.08333333333333	52.416666666666664
130546.0	-79.08333333333333	52.583333333333336
130547.0	-79.08333333333333	52.75
130548.0	-79.08333333333333	52.916666666666664
130549.0	-79.08333333333333	53.083333333333336
130550.0	-79.08333333333333	53.25
130551.0	-79.08333333333333	53.416666666666664
130552.0	-79.08333333333333	53.583333333333336
130553.0	-79.08333333333333	53.75
130554.0	-79.08333333333333	53.916666666666664
130555.0	-79.08333333333333	54.083333333333336
130556.0	-79.08333333333333	54.25
130557.0	-79.08333333333333	54.416666666666664
130558.0	-79.08333333333333	54.583333333333336
130559.0	-79.08333333333333	54.75
130560.0	-79.08333333333333	54.916666666666664
130561.0	-79.08333333333333	55.083333333333336
130562.0	-79.08333333333333	55.25
